image_id,class_id,super_class_id,path,image_path,source_split,exists
142,28,1,bicycle_final/111699241031_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111699241031_0.JPG,train,True
151,29,1,bicycle_final/111699316376_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111699316376_4.JPG,train,True
161,31,1,bicycle_final/111699866974_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111699866974_3.JPG,train,True
166,33,1,bicycle_final/111702172753_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111702172753_0.JPG,train,True
175,35,1,bicycle_final/111705341883_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111705341883_1.JPG,train,True
184,36,1,bicycle_final/111708744044_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111708744044_6.JPG,train,True
195,38,1,bicycle_final/111708813226_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111708813226_1.JPG,train,True
199,39,1,bicycle_final/111716182399_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111716182399_0.JPG,train,True
237,43,1,bicycle_final/111719771857_9.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111719771857_9.JPG,train,True
269,47,1,bicycle_final/111727186977_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111727186977_2.JPG,train,True
271,48,1,bicycle_final/111727842716_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111727842716_1.JPG,train,True
314,55,1,bicycle_final/111729445076_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111729445076_0.JPG,train,True
326,57,1,bicycle_final/111730020902_10.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111730020902_10.JPG,train,True
340,58,1,bicycle_final/111730085516_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111730085516_4.JPG,train,True
345,59,1,bicycle_final/111730103106_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111730103106_3.JPG,train,True
366,62,1,bicycle_final/111730975890_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111730975890_3.JPG,train,True
374,64,1,bicycle_final/111731808842_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111731808842_2.JPG,train,True
379,65,1,bicycle_final/111732264207_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111732264207_4.JPG,train,True
402,68,1,bicycle_final/111733161917_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111733161917_4.JPG,train,True
408,69,1,bicycle_final/111733200630_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111733200630_3.JPG,train,True
418,70,1,bicycle_final/111733215174_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111733215174_7.JPG,train,True
436,72,1,bicycle_final/111733317230_9.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111733317230_9.JPG,train,True
473,76,1,bicycle_final/121080403828_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121080403828_5.JPG,train,True
476,77,1,bicycle_final/121080408660_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121080408660_0.JPG,train,True
488,78,1,bicycle_final/121104021310_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121104021310_5.JPG,train,True
499,80,1,bicycle_final/121262507781_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121262507781_1.JPG,train,True
510,83,1,bicycle_final/121540328965_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121540328965_0.JPG,train,True
513,84,1,bicycle_final/121551658211_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121551658211_1.JPG,train,True
518,85,1,bicycle_final/121631344039_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121631344039_3.JPG,train,True
524,87,1,bicycle_final/121650365867_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121650365867_2.JPG,train,True
530,88,1,bicycle_final/121659334825_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121659334825_2.JPG,train,True
540,91,1,bicycle_final/121675480696_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121675480696_0.JPG,train,True
550,93,1,bicycle_final/121681616404_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121681616404_2.JPG,train,True
552,94,1,bicycle_final/121688376399_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121688376399_0.JPG,train,True
565,96,1,bicycle_final/121693410331_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121693410331_3.JPG,train,True
570,97,1,bicycle_final/121693410358_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121693410358_2.JPG,train,True
589,100,1,bicycle_final/121693474773_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121693474773_1.JPG,train,True
596,101,1,bicycle_final/121694501472_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121694501472_2.JPG,train,True
617,104,1,bicycle_final/121700932933_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121700932933_8.JPG,train,True
626,106,1,bicycle_final/121702428876_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121702428876_2.JPG,train,True
631,107,1,bicycle_final/121703138970_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121703138970_3.JPG,train,True
640,109,1,bicycle_final/121705954472_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121705954472_0.JPG,train,True
650,110,1,bicycle_final/121706104544_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121706104544_6.JPG,train,True
665,112,1,bicycle_final/121706572367_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121706572367_3.JPG,train,True
673,114,1,bicycle_final/121706942171_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121706942171_5.JPG,train,True
692,118,1,bicycle_final/121710215179_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121710215179_1.JPG,train,True
695,119,1,bicycle_final/121710326891_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121710326891_0.JPG,train,True
709,120,1,bicycle_final/121710719816_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121710719816_5.JPG,train,True
713,121,1,bicycle_final/121710995336_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121710995336_0.JPG,train,True
756,126,1,bicycle_final/121714037108_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121714037108_1.JPG,train,True
779,130,1,bicycle_final/121715317560_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121715317560_2.JPG,train,True
784,131,1,bicycle_final/121715427773_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121715427773_2.JPG,train,True
795,132,1,bicycle_final/121715580427_11.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121715580427_11.JPG,train,True
835,139,1,bicycle_final/121720460294_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/121720460294_3.JPG,train,True
839,140,1,bicycle_final/130901087535_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/130901087535_3.JPG,train,True
846,141,1,bicycle_final/130965595946_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/130965595946_1.JPG,train,True
872,144,1,bicycle_final/131361479597_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131361479597_2.JPG,train,True
875,145,1,bicycle_final/131405476260_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131405476260_1.JPG,train,True
911,150,1,bicycle_final/131554463573_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131554463573_8.JPG,train,True
945,154,1,bicycle_final/131561502937_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131561502937_3.JPG,train,True
966,156,1,bicycle_final/131562694544_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131562694544_7.JPG,train,True
970,157,1,bicycle_final/131563411079_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131563411079_1.JPG,train,True
1019,161,1,bicycle_final/131564997442_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131564997442_6.JPG,train,True
1035,163,1,bicycle_final/131564999237_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131564999237_6.JPG,train,True
1045,164,1,bicycle_final/131565001811_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131565001811_6.JPG,train,True
1058,166,1,bicycle_final/131565056049_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131565056049_1.JPG,train,True
1064,167,1,bicycle_final/131565408661_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131565408661_0.JPG,train,True
1084,170,1,bicycle_final/131565759745_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131565759745_3.JPG,train,True
1097,172,1,bicycle_final/131566468852_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131566468852_2.JPG,train,True
1107,173,1,bicycle_final/131566476204_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131566476204_4.JPG,train,True
1114,174,1,bicycle_final/131566532239_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131566532239_3.JPG,train,True
1148,179,1,bicycle_final/131568150445_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131568150445_1.JPG,train,True
1184,184,1,bicycle_final/131569321637_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/131569321637_0.JPG,train,True
1216,188,1,bicycle_final/140931822548_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/140931822548_0.JPG,train,True
1225,189,1,bicycle_final/141387526580_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141387526580_4.JPG,train,True
1233,191,1,bicycle_final/141629590814_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141629590814_1.JPG,train,True
1245,192,1,bicycle_final/141667672628_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141667672628_1.JPG,train,True
1254,193,1,bicycle_final/141673401537_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141673401537_8.JPG,train,True
1269,196,1,bicycle_final/141713580984_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141713580984_1.JPG,train,True
1288,198,1,bicycle_final/141718825150_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141718825150_4.JPG,train,True
1308,200,1,bicycle_final/141722064853_9.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141722064853_9.JPG,train,True
1313,201,1,bicycle_final/141722146167_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141722146167_4.JPG,train,True
1319,202,1,bicycle_final/141726185049_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141726185049_1.JPG,train,True
1370,207,1,bicycle_final/141729292495_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141729292495_3.JPG,train,True
1382,208,1,bicycle_final/141730118718_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141730118718_3.JPG,train,True
1395,209,1,bicycle_final/141730418853_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141730418853_5.JPG,train,True
1411,211,1,bicycle_final/141730433316_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141730433316_2.JPG,train,True
1437,213,1,bicycle_final/141731837563_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141731837563_8.JPG,train,True
1458,215,1,bicycle_final/141732891951_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141732891951_8.JPG,train,True
1479,218,1,bicycle_final/141733378184_10.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141733378184_10.JPG,train,True
1492,220,1,bicycle_final/141734023267_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141734023267_2.JPG,train,True
1508,222,1,bicycle_final/141734733640_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141734733640_4.JPG,train,True
1522,224,1,bicycle_final/141734776143_11.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/141734776143_11.JPG,train,True
1536,226,1,bicycle_final/150678089430_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/150678089430_1.JPG,train,True
1576,232,1,bicycle_final/151688514404_11.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151688514404_11.JPG,train,True
1589,233,1,bicycle_final/151692731448_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151692731448_4.JPG,train,True
1596,235,1,bicycle_final/151709187034_11.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151709187034_11.JPG,train,True
1627,237,1,bicycle_final/151735821027_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151735821027_8.JPG,train,True
1630,238,1,bicycle_final/151736367388_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151736367388_1.JPG,train,True
1738,249,1,bicycle_final/151747426463_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151747426463_5.JPG,train,True
1747,250,1,bicycle_final/151747657306_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151747657306_4.JPG,train,True
1757,253,1,bicycle_final/151747946368_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151747946368_5.JPG,train,True
1768,255,1,bicycle_final/151749856007_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151749856007_4.JPG,train,True
1773,257,1,bicycle_final/151753723130_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151753723130_1.JPG,train,True
1779,258,1,bicycle_final/151754903188_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151754903188_4.JPG,train,True
1792,260,1,bicycle_final/151758853666_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151758853666_5.JPG,train,True
1802,262,1,bicycle_final/151762256271_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151762256271_2.JPG,train,True
1806,263,1,bicycle_final/151762848343_10.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151762848343_10.JPG,train,True
1816,264,1,bicycle_final/151763144417_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151763144417_1.JPG,train,True
1826,265,1,bicycle_final/151764034116_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151764034116_0.JPG,train,True
1838,266,1,bicycle_final/151765025415_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151765025415_7.JPG,train,True
1859,269,1,bicycle_final/151766372760_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/151766372760_1.JPG,train,True
1903,277,1,bicycle_final/161633848506_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161633848506_2.JPG,train,True
1907,278,1,bicycle_final/161672915708_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161672915708_3.JPG,train,True
1910,279,1,bicycle_final/161673300885_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161673300885_0.JPG,train,True
1933,282,1,bicycle_final/161739438239_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161739438239_6.JPG,train,True
1943,284,1,bicycle_final/161749358291_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161749358291_2.JPG,train,True
1954,285,1,bicycle_final/161756049059_9.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161756049059_9.JPG,train,True
1972,290,1,bicycle_final/161766592008_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161766592008_0.JPG,train,True
1996,293,1,bicycle_final/161773518058_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161773518058_5.JPG,train,True
1999,294,1,bicycle_final/161777354031_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161777354031_0.JPG,train,True
2033,298,1,bicycle_final/161781025386_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161781025386_4.JPG,train,True
2050,300,1,bicycle_final/161781863395_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161781863395_0.JPG,train,True
2064,301,1,bicycle_final/161782417450_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161782417450_3.JPG,train,True
2077,303,1,bicycle_final/161782665714_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161782665714_0.JPG,train,True
2099,306,1,bicycle_final/171142452607_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/171142452607_4.JPG,train,True
2120,309,1,bicycle_final/171368827683_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/171368827683_4.JPG,train,True
2124,310,1,bicycle_final/171380163914_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/171380163914_2.JPG,train,True
